[34m2013-10-24 07:32:26,610  INFO | main | org.springframework.web.context.ContextLoader           | Root WebApplicationContext: initialization started 
[0;39m[39m2013-10-24 07:32:36,644 DEBUG | main | org.hibernate.hql.ast.tree.QueryNode                    | getWhereClause() : Creating a new WHERE clause... 
[0;39m[39m2013-10-24 07:32:36,644 DEBUG | main | org.hibernate.hql.antlr.HqlSqlBaseWalker                | select >> end [level=1, statement=select] 
[0;39m[39m2013-10-24 07:32:36,644 DEBUG | main | org.hibernate.hql.ast.AST                               | --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (registry.ops,registry.registers)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[COUNT] CountNode: 'count'
    |  |  \-[DOT] DotNode: 'register0_.op_id' {propertyName=op,dereferenceType=EOF,propertyPath=op,path=r.op,tableAlias=op1_,className=sp.model.Op,classAlias=null}
    |  |     +-[ALIAS_REF] IdentNode: '(register0_.id, register0_.op_id, register0_.user_id)' {alias=r, className=sp.model.Register, tableAlias=register0_}
    |  |     \-[IDENT] IdentNode: 'op' {originalText=op}
    |  \-[SELECT_COLUMNS] SqlNode: ' as col_0_0_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=2, fromElements=2, fromElementByClassAlias=[r], fromElementByTableAlias=[register0_, op1_], fromElementsByPath=[r.op], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'registry.registers register0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=r,role=null,tableName=registry.registers,tableAlias=register0_,origin=null,columns={,className=sp.model.Register}}
    |     \-[FROM_FRAGMENT] ImpliedFromElement: 'registry.ops op1_' ImpliedFromElement{implied,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=null,role=null,tableName=registry.ops,tableAlias=op1_,origin=registry.registers register0_,columns={register0_.op_id ,className=sp.model.Op}}
    \-[WHERE] SqlNode: 'WHERE'
       \-[THETA_JOINS] SqlNode: '{theta joins}'
          \-[SQL_TOKEN] SqlFragment: 'register0_.op_id=op1_.id'
 
[0;39m[39m2013-10-24 07:32:36,644 DEBUG | main | org.hibernate.hql.ast.ErrorCounter                      | throwQueryException() : no errors 
[0;39m[39m2013-10-24 07:32:36,644 DEBUG | main | org.hibernate.hql.ast.QueryTranslatorImpl               | HQL: select count(r.op) from sp.model.Register r 
[0;39m[39m2013-10-24 07:32:36,644 DEBUG | main | org.hibernate.hql.ast.QueryTranslatorImpl               | SQL: select count(register0_.op_id) as col_0_0_ from registry.registers register0_, registry.ops op1_ where register0_.op_id=op1_.id 
[0;39m[39m2013-10-24 07:32:36,645 DEBUG | main | org.hibernate.hql.ast.ErrorCounter                      | throwQueryException() : no errors 
[0;39m[39m2013-10-24 07:32:36,645 DEBUG | main | org.hibernate.impl.SessionFactoryImpl                   | Checking named query: Register.find 
[0;39m[39m2013-10-24 07:32:36,645 DEBUG | main | org.hibernate.hql.ast.QueryTranslatorImpl               | parse() - HQL: select r from sp.model.Register r where r.op = :op and r.user = :user and (r.recordTime between :startDate and :endDate) 
[0;39m[39m2013-10-24 07:32:36,650 DEBUG | main | org.hibernate.hql.ast.AST                               | --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[IDENT] Node: 'sp'
    |  |     |  |  \-[IDENT] Node: 'model'
    |  |     |  \-[IDENT] Node: 'Register'
    |  |     \-[ALIAS] Node: 'r'
    |  \-[SELECT] Node: 'select'
    |     \-[IDENT] Node: 'r'
    \-[WHERE] Node: 'where'
       \-[AND] Node: 'and'
          +-[AND] Node: 'and'
          |  +-[EQ] Node: '='
          |  |  +-[DOT] Node: '.'
          |  |  |  +-[IDENT] Node: 'r'
          |  |  |  \-[IDENT] Node: 'op'
          |  |  \-[COLON] Node: ':'
          |  |     \-[IDENT] Node: 'op'
          |  \-[EQ] Node: '='
          |     +-[DOT] Node: '.'
          |     |  +-[IDENT] Node: 'r'
          |     |  \-[IDENT] Node: 'user'
          |     \-[COLON] Node: ':'
          |        \-[IDENT] Node: 'user'
          \-[BETWEEN] Node: 'between'
             +-[DOT] Node: '.'
             |  +-[IDENT] Node: 'r'
             |  \-[IDENT] Node: 'recordTime'
             +-[COLON] Node: ':'
             |  \-[IDENT] Node: 'startDate'
             \-[COLON] Node: ':'
                \-[IDENT] Node: 'endDate'
 
[0;39m[39m2013-10-24 07:32:36,650 DEBUG | main | org.hibernate.hql.ast.ErrorCounter                      | throwQueryException() : no errors 
[0;39m[39m2013-10-24 07:32:36,650 DEBUG | main | org.hibernate.hql.antlr.HqlSqlBaseWalker                | select << begin [level=1, statement=select] 
[0;39m[39m2013-10-24 07:32:36,650 DEBUG | main | org.hibernate.hql.ast.tree.FromElement                  | FromClause{level=1} :  sp.model.Register (r) -> register0_ 
[0;39m[39m2013-10-24 07:32:36,650 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r -> (register0_.id, register0_.op_id, register0_.user_id) 
[0;39m[39m2013-10-24 07:32:36,651 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r -> (register0_.id, register0_.op_id, register0_.user_id) 
[0;39m[39m2013-10-24 07:32:36,651 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | getDataType() : op -> org.hibernate.type.ManyToOneType(sp.model.Op) 
[0;39m[39m2013-10-24 07:32:36,651 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | dereferenceShortcut() : property op in sp.model.Register does not require a join. 
[0;39m[39m2013-10-24 07:32:36,651 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | terminal propertyPath = [op] 
[0;39m[39m2013-10-24 07:32:36,651 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r.op -> register0_.op_id 
[0;39m[39m2013-10-24 07:32:36,651 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r -> (register0_.id, register0_.op_id, register0_.user_id) 
[0;39m[39m2013-10-24 07:32:36,651 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | getDataType() : user -> org.hibernate.type.ManyToOneType(sp.model.User) 
[0;39m[39m2013-10-24 07:32:36,652 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | dereferenceShortcut() : property user in sp.model.Register does not require a join. 
[0;39m[39m2013-10-24 07:32:36,652 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | terminal propertyPath = [user] 
[0;39m[39m2013-10-24 07:32:36,652 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r.user -> register0_.user_id 
[0;39m[39m2013-10-24 07:32:36,652 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r -> (register0_.id, register0_.op_id, register0_.user_id) 
[0;39m[39m2013-10-24 07:32:36,652 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | getDataType() : recordTime -> org.hibernate.type.TimestampType@72597e 
[0;39m[39m2013-10-24 07:32:36,652 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r.recordTime -> register0_.record_time 
[0;39m[39m2013-10-24 07:32:36,652 DEBUG | main | org.hibernate.hql.antlr.HqlSqlBaseWalker                | select : finishing up [level=1, statement=select] 
[0;39m[39m2013-10-24 07:32:36,653 DEBUG | main | org.hibernate.hql.ast.HqlSqlWalker                      | processQuery() :  ( SELECT ( {select clause} (register0_.id, register0_.op_id, register0_.user_id) ) ( FromClause{level=1} registry.registers register0_ ) ( where ( and ( and ( = ( register0_.op_id (register0_.id, register0_.op_id, register0_.user_id) op ) ? ) ( = ( register0_.user_id (register0_.id, register0_.op_id, register0_.user_id) user ) ? ) ) ( between ( register0_.record_time (register0_.id, register0_.op_id, register0_.user_id) recordTime ) ? ? ) ) ) ) 
[0;39m[39m2013-10-24 07:32:36,653 DEBUG | main | org.hibernate.hql.ast.util.JoinProcessor                | Using FROM fragment [registry.registers register0_] 
[0;39m[39m2013-10-24 07:32:36,653 DEBUG | main | org.hibernate.hql.antlr.HqlSqlBaseWalker                | select >> end [level=1, statement=select] 
[0;39m[39m2013-10-24 07:32:36,654 DEBUG | main | org.hibernate.hql.ast.AST                               | --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (registry.registers)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'register0_.id as id9_, register0_.op_id as op2_9_, register0_.user_id as user3_9_' {alias=r, className=sp.model.Register, tableAlias=register0_}
    |  \-[SQL_TOKEN] SqlFragment: 'register0_.record_time as record4_9_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[r], fromElementByTableAlias=[register0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'registry.registers register0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=r,role=null,tableName=registry.registers,tableAlias=register0_,origin=null,columns={,className=sp.model.Register}}
    \-[WHERE] SqlNode: 'where'
       \-[AND] SqlNode: 'and'
          +-[AND] SqlNode: 'and'
          |  +-[EQ] BinaryLogicOperatorNode: '='
          |  |  +-[DOT] DotNode: 'register0_.op_id' {propertyName=op,dereferenceType=0,propertyPath=op,path=r.op,tableAlias=register0_,className=sp.model.Register,classAlias=r}
          |  |  |  +-[ALIAS_REF] IdentNode: '(register0_.id, register0_.op_id, register0_.user_id)' {alias=r, className=sp.model.Register, tableAlias=register0_}
          |  |  |  \-[IDENT] IdentNode: 'op' {originalText=op}
          |  |  \-[NAMED_PARAM] ParameterNode: '?' {name=op, expectedType=org.hibernate.type.ManyToOneType(sp.model.Op)}
          |  \-[EQ] BinaryLogicOperatorNode: '='
          |     +-[DOT] DotNode: 'register0_.user_id' {propertyName=user,dereferenceType=0,propertyPath=user,path=r.user,tableAlias=register0_,className=sp.model.Register,classAlias=r}
          |     |  +-[ALIAS_REF] IdentNode: '(register0_.id, register0_.op_id, register0_.user_id)' {alias=r, className=sp.model.Register, tableAlias=register0_}
          |     |  \-[IDENT] IdentNode: 'user' {originalText=user}
          |     \-[NAMED_PARAM] ParameterNode: '?' {name=user, expectedType=org.hibernate.type.ManyToOneType(sp.model.User)}
          \-[BETWEEN] BetweenOperatorNode: 'between'
             +-[DOT] DotNode: 'register0_.record_time' {propertyName=recordTime,dereferenceType=ALL,propertyPath=recordTime,path=r.recordTime,tableAlias=register0_,className=sp.model.Register,classAlias=r}
             |  +-[ALIAS_REF] IdentNode: '(register0_.id, register0_.op_id, register0_.user_id)' {alias=r, className=sp.model.Register, tableAlias=register0_}
             |  \-[IDENT] IdentNode: 'recordTime' {originalText=recordTime}
             +-[NAMED_PARAM] ParameterNode: '?' {name=startDate, expectedType=org.hibernate.type.TimestampType@72597e}
             \-[NAMED_PARAM] ParameterNode: '?' {name=endDate, expectedType=org.hibernate.type.TimestampType@72597e}
 
[0;39m[39m2013-10-24 07:32:36,654 DEBUG | main | org.hibernate.hql.ast.ErrorCounter                      | throwQueryException() : no errors 
[0;39m[39m2013-10-24 07:32:36,654 DEBUG | main | org.hibernate.hql.ast.QueryTranslatorImpl               | HQL: select r from sp.model.Register r where r.op = :op and r.user = :user and (r.recordTime between :startDate and :endDate) 
[0;39m[39m2013-10-24 07:32:36,654 DEBUG | main | org.hibernate.hql.ast.QueryTranslatorImpl               | SQL: select register0_.id as id9_, register0_.op_id as op2_9_, register0_.user_id as user3_9_, register0_.record_time as record4_9_ from registry.registers register0_ where register0_.op_id=? and register0_.user_id=? and (register0_.record_time between ? and ?) 
[0;39m[39m2013-10-24 07:32:36,654 DEBUG | main | org.hibernate.hql.ast.ErrorCounter                      | throwQueryException() : no errors 
[0;39m[39m2013-10-24 07:32:36,655 DEBUG | main | org.hibernate.impl.SessionFactoryImpl                   | Checking named query: Register.getLastIdByUserAndOp 
[0;39m[39m2013-10-24 07:32:36,655 DEBUG | main | org.hibernate.hql.ast.QueryTranslatorImpl               | parse() - HQL: select r.id.id from sp.model.Register r order by r.id.id desc 
[0;39m[39m2013-10-24 07:32:36,658 DEBUG | main | org.hibernate.hql.ast.AST                               | --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[IDENT] Node: 'sp'
    |  |     |  |  \-[IDENT] Node: 'model'
    |  |     |  \-[IDENT] Node: 'Register'
    |  |     \-[ALIAS] Node: 'r'
    |  \-[SELECT] Node: 'select'
    |     \-[DOT] Node: '.'
    |        +-[DOT] Node: '.'
    |        |  +-[IDENT] Node: 'r'
    |        |  \-[IDENT] Node: 'id'
    |        \-[IDENT] Node: 'id'
    \-[ORDER] Node: 'order'
       +-[DOT] Node: '.'
       |  +-[DOT] Node: '.'
       |  |  +-[IDENT] Node: 'r'
       |  |  \-[IDENT] Node: 'id'
       |  \-[IDENT] Node: 'id'
       \-[DESCENDING] Node: 'desc'
 
[0;39m[39m2013-10-24 07:32:36,659 DEBUG | main | org.hibernate.hql.ast.ErrorCounter                      | throwQueryException() : no errors 
[0;39m[39m2013-10-24 07:32:36,659 DEBUG | main | org.hibernate.hql.antlr.HqlSqlBaseWalker                | select << begin [level=1, statement=select] 
[0;39m[39m2013-10-24 07:32:36,659 DEBUG | main | org.hibernate.hql.ast.tree.FromElement                  | FromClause{level=1} :  sp.model.Register (r) -> register0_ 
[0;39m[39m2013-10-24 07:32:36,659 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r -> (register0_.id, register0_.op_id, register0_.user_id) 
[0;39m[39m2013-10-24 07:32:36,660 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | getDataType() : id -> org.hibernate.type.ComponentType@1d877e5 
[0;39m[39m2013-10-24 07:32:36,660 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | Unresolved property path is now 'id.id' 
[0;39m[39m2013-10-24 07:32:36,660 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r.id -> register0_.id 
[0;39m[39m2013-10-24 07:32:36,660 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | getDataType() : id.id -> org.hibernate.type.LongType@ae3d62 
[0;39m[39m2013-10-24 07:32:36,660 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r.id.id -> register0_.id 
[0;39m[39m2013-10-24 07:32:36,660 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r -> (register0_.id, register0_.op_id, register0_.user_id) 
[0;39m[39m2013-10-24 07:32:36,660 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | getDataType() : id -> org.hibernate.type.ComponentType@1d877e5 
[0;39m[39m2013-10-24 07:32:36,661 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | Unresolved property path is now 'id.id' 
[0;39m[39m2013-10-24 07:32:36,661 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r.id -> register0_.id 
[0;39m[39m2013-10-24 07:32:36,661 DEBUG | main | org.hibernate.hql.ast.tree.DotNode                      | getDataType() : id.id -> org.hibernate.type.LongType@ae3d62 
[0;39m[39m2013-10-24 07:32:36,661 DEBUG | main | org.hibernate.hql.ast.tree.FromReferenceNode            | Resolved :  r.id.id -> register0_.id 
[0;39m[39m2013-10-24 07:32:36,661 DEBUG | main | org.hibernate.hql.antlr.HqlSqlBaseWalker                | select : finishing up [level=1, statement=select] 
[0;39m[39m2013-10-24 07:32:36,661 DEBUG | main | org.hibernate.hql.ast.HqlSqlWalker                      | processQuery() :  ( SELECT ( {select clause} ( register0_.id ( register0_.id (register0_.id, register0_.op_id, register0_.user_id) id ) id ) ) ( FromClause{level=1} registry.registers register0_ ) ( order ( register0_.id ( register0_.id (register0_.id, register0_.op_id, register0_.user_id) id ) id ) desc ) ) 
[0;39m[39m2013-10-24 07:32:36,662 DEBUG | main | org.hibernate.hql.ast.util.JoinProcessor                | Using FROM fragment [registry.registers register0_] 
[0;39m[39m2013-10-24 07:32:36,662 DEBUG | main | org.hibernate.hql.antlr.HqlSqlBaseWalker                | select >> end [level=1, statement=select] 
[0;39m[39m2013-10-24 07:32:36,662 DEBUG | main | org.hibernate.hql.ast.AST                               | --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (registry.registers)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[DOT] DotNode: 'register0_.id' {propertyName=id,dereferenceType=ALL,propertyPath=id.id,path=r.id.id,tableAlias=register0_,className=sp.model.Register,classAlias=r}
